candidate_id,candidate,party,party_id,votes,gender,is_winner,father,qualification,institution,address,spouse,experience,province,district,constituency,votes_cast,total_voters,education_category,latitude,longitude,candidate_photo,party_symbol
340862,Rakesh Rai,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,337,M,False,Ratna Rai,एस.एल.सी,चम्मावति मा.वि बईपा,Khotang,Anjana Kumari Rai,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/340862.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
340424,Chandra Bahadur Budhathoki,Nepal Communist Party (Maoist),2526.0,182,M,False,बखत बहादुर बुढाथोकी,स्नातक तह,त्रि.वि.वि(भोजपुर बहुमुखी क्याम्पस भोजपुर),Khotang Sakela Rural Municipality Sekhuwa,राधा  बुढाथोकी,,Koshi,Khotang,Khotang-1,58638,146712,Bachelor's Degree,27.2,86.7833,https://result.election.gov.np/Images/Candidate/340424.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
340364,Sunil Chamling,Janata Samjbadi Party-Nepal,2542.0,111,M,False,Nir Bahadur Rai,एस.एल.सी,श्री मा.वि. मझुवा बास्बोटे,Khotang,Sarala Rai,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/340364.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2542.jpg?v=0.2
341259,Tilak Chandra Rai,Independent,,43,M,False,Vishwaraj Rai,एस.एल.सी,,Khotang,,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/341259.jpg,
340584,Prayag Rai,Mongol National Organization,2511.0,32,M,False,Bal Kumar Rai,माध्यमिक तह,श्री सबित्रा माध्यमिक विधालय,Khotang,Yasoda Kandangwa,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/340584.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
341731,Raj Kumar Rai,Independent,,27,M,False,Panch Bahadur Rai,पि.एच.डि.,The University of Tenessee Knoxville USA,Jhapa,Pyaro Rai,शिक्षण प्राध्यापन ३० वर्ष भन्दा माथी,Koshi,Khotang,Khotang-1,58638,146712,Doctorate / PhD,27.2,86.7833,https://result.election.gov.np/Images/Candidate/341731.jpg,
339609,Dhyan Prashad Dhakal,Nepal Majdoor Kisan Party,2578.0,26,M,False,श्रीलाल पाध्या ढकाल,एस.एल.सि.,सरस्वती मा.वि. मात्तिम,Khotang Sakela Rural Municipality,,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/339609.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
341463,Keshar Man Chamling,Miteri Party Nepal,2530.0,26,M,False,Mugadhan Rai,एस.एल.सि.,,Khotang,Prabha Rai,,Koshi,Khotang,Khotang-1,58638,146712,Secondary Education (Grade 9-10 / SLC / SEE),27.2,86.7833,https://result.election.gov.np/Images/Candidate/341463.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2530.jpg?v=0.2
339838,Brish Raj Pokharel,Rastriya Swatantra Party,2528.0,13953,M,True,लक्ष्मण प्रसाद पोखरेल,एम. ए.,त्रिभुवन विश्वविद्यालय,Kathmandu Kathmandu Metropolitan City Kopila Marg,नवोदीता  शर्मा(पोखरेल),"क) २९ वर्ष नेपाल प्रहरी सेवा
ख) ५ वर्ष न्याय सेवा
ग) २ वर्ष प्रशासन सेवा",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Master's Degree,27.3167,86.5,https://result.election.gov.np/Images/Candidate/339838.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
341555,Kumar Luitel,Nepali Congress,2583.0,13948,M,False,Laxmi Prasad Luitel,स्नातकोत्तर,त्रिभुवन विश्वविद्यालय,Okhaldhunga,Sulochana Neupane,,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Master's Degree,27.3167,86.5,https://result.election.gov.np/Images/Candidate/341555.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
342143,Ambir Babu Gurung,Nepali Communist Party,2557.0,11296,M,False,Karna Singh Gurung,एस.एल.सी.,,Okhaldhunga,Renuka Gurung,"क) प्रदेश सभा सदस्य, भौतिक पूर्वाधार मन्त्री",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Secondary Education (Grade 9-10 / SLC / SEE),27.3167,86.5,https://result.election.gov.np/Images/Candidate/342143.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
340598,Asmita Thapa,CPN-UML,2598.0,10720,F,False,Chitra Bahadur Thapa,स्नातक,त्रिभुवन विश्वविद्यालय,Okhaldhunga,,"क) समाजसेवा
ख) स्थानिय तह उपाध्यक्ष (लिखु गाउँपालिका)
ग) ने.क.पा. एमाले केन्द्रिय सदस्य
घ) अनेरास्ववियु सचिवालय सदस्य",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Bachelor's Degree,27.3167,86.5,https://result.election.gov.np/Images/Candidate/340598.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
341111,Uddav Kumar Rai,Shram Sanskriti Party,2501.0,3858,M,False,राम बहादुर राई,ज्योतिषशास्त्र विद्यावारिधी,Vishwo Jyotish Vidyapith Kolkata,Okhaldhunga Manebhanjyang Rural Municipality,एविना  शेर्मा,"क) सामाजिक कार्य
ख) ज्योतिष विद्या सम्बन्धी कार्यहरु",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Doctorate / PhD,27.3167,86.5,https://result.election.gov.np/Images/Candidate/341111.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
340812,Kishori Karki,Ujaylo Nepal Party,2566.0,965,F,False,Himal Kaji Karki,स्नातक,ब्राइट भिजन ल क्याम्पस,Morang,,"क) पत्रकारिता, उद्घोषक, समाज सेवी
ख) राजनिती गरेको
ग) कानून सम्बन्धी काम गरेको",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Bachelor's Degree,27.3167,86.5,https://result.election.gov.np/Images/Candidate/340812.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
340187,Bajendra Rai,Mongol National Organization,2511.0,223,M,False,Khadga Bahadur Rai,एस. एल. सी.,श्री भगवती मा.वि. मानेभन्ज्याङ,Okhaldhunga,Dhansari Rai,"क) राजनैतिक
ख) शैक्षिक
ग) आर्थिक
घ) सामाजिक",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Secondary Education (Grade 9-10 / SLC / SEE),27.3167,86.5,https://result.election.gov.np/Images/Candidate/340187.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
341342,Dika Prasad Bastola,Rastriya Prajatantra Party,2604.0,178,M,False,राम  बास्तोला,आइ. ए.,रुम्जाटार उ.मा.वि.,Bhaktapur Changunarayan Municipality,,सामाजिक क्षेत्र,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Higher Secondary / Intermediate (10+2 / PCL),27.3167,86.5,https://result.election.gov.np/Images/Candidate/341342.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
342401,Pinki Raee (begu Rama Raee),Samabeshi Samajbadi Party,2590.0,100,M,False,डवल सिंह राई,एस.एल.सी.,"श्री मालिका माध्यमिक विद्यालय, खोटाङ",Okhaldhunga Manebhanjyang Rural Municipality,,,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Secondary Education (Grade 9-10 / SLC / SEE),27.3167,86.5,https://result.election.gov.np/Images/Candidate/342401.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2590.jpg?v=0.2
341898,Netra Bahadur Newang,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,92,M,False,कर्ण धोज नेम्वाङ,१०+२,पशुपति कलेज चावहिल काठमाण्डौ,Okhaldhunga Siddicharan Municipality Bhairab Tol,,"क) राजनिती
ख) व्यापार व्यवसाय
ग) खेलकुद
घ) पत्रकारिता",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Higher Secondary / Intermediate (10+2 / PCL),27.3167,86.5,https://result.election.gov.np/Images/Candidate/341898.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
340673,Sher Bahadur Khatri,Rastriya Janamorcha,2522.0,62,M,False,Kul Bahadur Khatri,एस.एल.सी.,स.ज.मा.वि. ओखलढुंगा,Okhaldhunga,Kunta Devi Khatri,"क) शिक्षण
ख) कृषि
ग) लेखा 
घ) प्रशासन",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Secondary Education (Grade 9-10 / SLC / SEE),27.3167,86.5,https://result.election.gov.np/Images/Candidate/340673.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2522.jpg?v=0.2
339634,Bikram Dahal,Independent,,53,M,False,Dulhari Dahal,स्नातकोत्तर,Sikkim Manipal University,Okhaldhunga,,"IT officer in Rural Municipality, School college Teacher, Real state agent",Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Master's Degree,27.3167,86.5,https://result.election.gov.np/Images/Candidate/339634.jpg,
339406,Sabina Prajapati,Nepal Majdoor Kisan Party,2578.0,40,F,False,Purna Bhagat Prajapati,आइ एड,नब दुर्गा बहुमुखी क्याम्पस,Bhaktapur,Raja Ram Prajapati,शिक्षण,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Higher Secondary / Intermediate (10+2 / PCL),27.3167,86.5,https://result.election.gov.np/Images/Candidate/339406.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
342636,Kumar Bahadur Lama,Miteri Party Nepal,2530.0,29,M,False,Harka Bahadur Lama,८ कक्षा पास,,Kathmandu,Dhan Kumari Tamang,,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Basic Education (Up to Grade 8),27.3167,86.5,https://result.election.gov.np/Images/Candidate/342636.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2530.jpg?v=0.2
342604,Narayan Kaji Tamang,Independent,,18,M,False,Prati Man Tamang,आइ. ए.,त्रिभुवन विश्वविद्यालय,Okhaldhunga,Devi Tamang,क) २०४६ सालको जनआन्दोलनमा विद्यार्थी नेताको हैसियतले बहुदलिय प्रजातन्त्र ल्याउने आन्दोलनमा सकृय सहभागी भई हालसम्म राजनिती जीवनमै सिमित ।,Koshi,Okhaldhunga,Okhaldhunga-1,55535,122659,Higher Secondary / Intermediate (10+2 / PCL),27.3167,86.5,https://result.election.gov.np/Images/Candidate/342604.jpg,
341485,Paras Mani Gelal,Rastriya Swatantra Party,2528.0,30590,M,True,दुर्गा प्रसाद गेलाल,स्नातकोत्तर,त्रि.वि.,Sunsari Inaruwa Municipality Sikari,गंगा कुमारी गौतम गेलाल,,Koshi,Udayapur,Udayapur-1,73916,142759,Master's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/341485.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340152,Rajesh Kumar Rai,Shram Sanskriti Party,2501.0,11606,M,False,Sarkiman bhannne Bhaga Bahadur Rai,+2,HSEB,Khotang,Pramila Rai,,Koshi,Udayapur,Udayapur-1,73916,142759,Higher Secondary / Intermediate (10+2 / PCL),26.9,86.7,https://result.election.gov.np/Images/Candidate/340152.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
340831,Bal Dev Chaudhary,Nepali Communist Party,2557.0,10021,M,False,Ram Dhani Chaudhary,BL,TU,Udaipur,Shanti Kumari Chaudhary,,Koshi,Udayapur,Udayapur-1,73916,142759,Bachelor's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/340831.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
341310,Vidura Vasnet,Nepali Congress,2583.0,9675,M,False,अम्वेवर सिंह वस्नेत,स्नातक,त्रि.वि.,Udaipur Triyuga Municipality Ratmate,बशुन्धरा  वस्नेत,,Koshi,Udayapur,Udayapur-1,73916,142759,Bachelor's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/341310.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
340070,Durga Kumar Thapa,CPN-UML,2598.0,9206,M,False,Surya Bahadur Thapa,स्नातकोत्तर,त्रि.वि.,Udaipur,Devi Kumari Thapa,,Koshi,Udayapur,Udayapur-1,73916,142759,Master's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/340070.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
339844,Subhash Chandra Khadka,Rastriya Prajatantra Party,2604.0,941,M,False,टेक बहादुर खड्का,+2,"Everest English Boarding School, Galko Pakha, Thamel",Udaipur Velka Municipality,रमा कुमारी खड्का,,Koshi,Udayapur,Udayapur-1,73916,142759,Higher Secondary / Intermediate (10+2 / PCL),26.9,86.7,https://result.election.gov.np/Images/Candidate/339844.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
340729,Ganesh Kumar Rai,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,597,M,False,Janak Rai,साधारण लेखपढ,,Khotang,Sajita Dewan,,Koshi,Udayapur,Udayapur-1,73916,142759,Literate / Non-Formal,26.9,86.7,https://result.election.gov.np/Images/Candidate/340729.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
342045,Arjun Tamang,Ujaylo Nepal Party,2566.0,564,M,False,Krishna Bahadur Tamang,मा.व.,चुईचुम्मा ओख्रे,Khotang,Tirtha Maya Tamang,,Koshi,Udayapur,Udayapur-1,73916,142759,Secondary Education (Grade 9-10 / SLC / SEE),26.9,86.7,https://result.election.gov.np/Images/Candidate/342045.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
341422,Badri Bikram Rai,Mongol National Organization,2511.0,120,M,False,Indra Bahadur Rai,SLC,चिसापनी मा.वि. खोटाङ्,Khotang,Mina Rai,,Koshi,Udayapur,Udayapur-1,73916,142759,Secondary Education (Grade 9-10 / SLC / SEE),26.9,86.7,https://result.election.gov.np/Images/Candidate/341422.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
341582,Amrit Bahadur Khatri,Nepal Communist Party (Maoist),2526.0,112,M,False,Tanka Bahadur Khatri,SLC,श्री अम्बेबर जनता मा.वि. राजावास (खैरेनी),Udaipur,,,Koshi,Udayapur,Udayapur-1,73916,142759,Secondary Education (Grade 9-10 / SLC / SEE),26.9,86.7,https://result.election.gov.np/Images/Candidate/341582.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
341650,Suresh Rai,Sainyukta Nagarik Party,2521.0,101,M,False,कृखि बहादुर राई,१२ पास,पाटन उच्च मा.वि.,Kavrepalanchok Dhulikhel Municipality,उपासना  राई,,Koshi,Udayapur,Udayapur-1,73916,142759,Higher Secondary / Intermediate (10+2 / PCL),26.9,86.7,https://result.election.gov.np/Images/Candidate/341650.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2521.jpg?v=0.2
340411,Kusheshvara Chaudhari,Nepali Janata Dal,2595.0,85,M,False,शिव नारायण चौधरी,SLC,Shree Triyuga Ma Vi Gaighat,Udaipur Triyuga Municipality Khaijanpur,सम्झना कुमारी चौधरी,,Koshi,Udayapur,Udayapur-1,73916,142759,Secondary Education (Grade 9-10 / SLC / SEE),26.9,86.7,https://result.election.gov.np/Images/Candidate/340411.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2595.jpg?v=0.2
339766,Devraj Roka,Independent,,83,M,False,Man Bahadur Roka,पि.एच.डी.,इन्टरनेशनल युनिभर्सिटी अफ विजिनेश इकाेनोमिक्स,Khotang,Tara Roka,,Koshi,Udayapur,Udayapur-1,73916,142759,Doctorate / PhD,26.9,86.7,https://result.election.gov.np/Images/Candidate/339766.jpg,
340024,Manoj Kumar Paudel,Aam Janata Party (Ekal Chunab Chinha),2581.0,49,M,False,Gaga Bahadur Paudel,B.Ed.,TU,Udaipur,,,Koshi,Udayapur,Udayapur-1,73916,142759,Bachelor's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/340024.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2581.jpg?v=0.2
339504,Bishnu Bahadur Khatri,Nepal Majdoor Kisan Party,2578.0,48,M,False,Agam Bahadur Khatri,एम. ए.,TU,Udaipur,Sarita Thapa (Khatri),"अध्यापन,
कृषी,
फोटोग्राफी,
डि.डि.आर.टी.",Koshi,Udayapur,Udayapur-1,73916,142759,Master's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/339504.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
341937,Lil Kumari Rai,Rastriya Janamorcha,2522.0,44,M,False,जुक्त मान राई,BBS,TU,Udaipur Triyuga Municipality Banswari,सीता राई,,Koshi,Udayapur,Udayapur-1,73916,142759,Bachelor's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/341937.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2522.jpg?v=0.2
340301,Prashant Kumar Rai,Nagarik Sarwochata Party Nepal (Ekal Chunab Chinha),2537.0,44,M,False,Ashok Chandra Rai,BA,TU,Udaipur,Manju Shrestha,,Koshi,Udayapur,Udayapur-1,73916,142759,Bachelor's Degree,26.9,86.7,https://result.election.gov.np/Images/Candidate/340301.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2537.jpg?v=0.2
339929,Gokarna Rai,Nepal Janamukti Party,2529.0,30,M,False,Devi Bahadur Rai,दश पास,महेन्द्रदय मा‍.वि. खोटाङ्ग,Sunsari,Jayanti Rai,,Koshi,Udayapur,Udayapur-1,73916,142759,Secondary Education (Grade 9-10 / SLC / SEE),26.9,86.7,https://result.election.gov.np/Images/Candidate/339929.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2529.jpg?v=0.2
341674,Surya Bahadur Tamang,Rastriya Swatantra Party,2528.0,14802,M,True,Padam Bahadur Tamang,,,Udaipur,Tabita Rai,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/341674.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
339923,Ambar Bahadur Raimajhi,CPN-UML,2598.0,7648,M,False,टंक बहादुर राया,,,Udaipur Rautamai Rural Municipality,जमुना कुमारी कार्की रायामाझी,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339923.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
340970,Ram Kumar Rai,Nepali Congress,2583.0,7290,M,False,Kashiraj Rai,,,Udaipur,Sita Kumari Rai,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/340970.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
340225,Suresh Kumar Rai,Nepali Communist Party,2557.0,5197,M,False,Indra Dhwoj Rai,,,Udaipur,Vijayawati Rai,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/340225.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
340503,Arun Rai,Shram Sanskriti Party,2501.0,4139,M,False,Man Bahadur Rai,,,Udaipur,सम्झना कुमारी रा,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/340503.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
339520,Arun Rai,Rastriya Pariwartan Party,2568.0,607,M,False,Man Bahadur Rai,,,Udaipur,,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339520.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2568.jpg?v=0.2
339385,Bhaskar Rai,Mongol National Organization,2511.0,383,M,False,Govinda Bahadur Rai,,,Udaipur,Priti Rai,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339385.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
339453,Bishnu Bahadur Khadka,Rastriya Prajatantra Party,2604.0,220,M,False,Wan Bahadur Khadka,,,Udaipur,Bhagawati Khadka,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339453.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
340793,Durga Bahadur  Tamang,Nepal Communist Party (Maoist),2526.0,152,M,False,Ram Bahadur Tamang,,,Udaipur,,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/340793.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
340890,Keshav Bahadur Magar,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,103,M,False,Khadga Bir Magar,,,Udaipur,Ambika Thapa Magar,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/340890.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
342072,Mejar Kumar Rai,Independent,,90,M,False,सहल मान राई,,,In Udaipur Limchungbung Rural Municipality,गोपी कृष्णा राई,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/342072.jpg,
339784,Bam Bahadur Magar,Aam Janata Party (Ekal Chunab Chinha),2581.0,85,M,False,Dik Bahadur Magar,,,Udaipur,Binda Kumari Magar,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339784.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2581.jpg?v=0.2
339356,Purna Bahadur Budathoki,Nepal Majdoor Kisan Party,2578.0,40,M,False,Dal Bahadur Budhathoki,,,Udaipur,Dhan Kumari Budhathoki,,Koshi,Udayapur,Udayapur-2,40756,96077,,26.8833,86.4,https://result.election.gov.np/Images/Candidate/339356.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
341238,Pushpa Kumari Chaudhary,Rastriya Swatantra Party,2528.0,38195,F,True,Govinda Chaudhary,,,Saptari,,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/341238.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
339850,Sumit Kumar,Swabhiman Party,2569.0,7847,M,False,Nawalkishore Sah,,,Saptari,Manju Devi Sah,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/339850.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2569.jpg?v=0.2
340346,Suman Raj Pyakurel,CPN-UML,2598.0,7652,M,False,Hom Raj Pyakurel,,,Saptari,Jyoti Pyakurel,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/340346.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
341170,Ramdev Sah (Teli),Nepali Congress,2583.0,6994,M,False,Hitlal Sah (Teli),,,Saptari,Sumitra Devi Sah (Teli),,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/341170.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
342037,Jaya Kanta Raut,Janamat Party,2585.0,4833,M,False,श्वेताम्बर  राउत,,,Saptari Mahadeva Rural Municipality Mahdeva,उषा देवी राउत,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/342037.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2585.jpg?v=0.2
340882,Shyam Sundar Sardar,Janata Samjbadi Party-Nepal,2542.0,2558,M,False,Ram Sardar Watar,,,Saptari,Asha Devi Sardar,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/340882.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2542.jpg?v=0.2
342797,Rabindra Chaudhary,Nepali Communist Party,2557.0,1626,M,False,Sudarshan Chaudhary,,,Saptari,Pushpa Kumari Singh,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/342797.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
339346,Satya Jit Kumar Jha,Rastriya Prajatantra Party,2604.0,422,M,False,Jagmohan Jha,,,Saptari,Pramila Jha,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/339346.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
340781,Harkha Narayan Chaudhary,Ujaylo Nepal Party,2566.0,289,M,False,Mahagu Chaudhary,,,Saptari,Savitri Kumari Chaudhary,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/340781.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
340589,Khem Raj Jaishi,Nepal Janata Samrakchhyan Party,2541.0,218,M,False,धनी राम जैशी,,,Saptari Agnisair Krishnasavaran Rural Municipality Manhuli, ,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/340589.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2541.jpg?v=0.2
339465,Dipendra Prasad Yadav,Nepal Janata Party,2507.0,203,M,False,कुन्जी लाल विराजी यादव,,,Saptari Tirhut rural municipality Goithi,चन्द्रिका कुमारी यादव,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/339465.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2507.jpg?v=0.2
341448,Jagdev Sada,Independent,,147,M,False,Narayan Sada,,,Saptari,Samuj Devi Sada,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/341448.jpg,
341782,Shambhu Prasad Dev,Rastriya Ekata Dal,2548.0,134,M,False,Shivanarayan Lal Dev,,,Saptari,Asha Kumari Dev,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/341782.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2548.jpg?v=0.2
340691,Tikalaxmi Narayan Chaudhary,Nagarik Unmukti Party,2531.0,75,F,False,Lalbahadur Chaudhary,,,Saptari,Premkant Chaudhary,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/340691.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
341612,Kaushal Sah,Aam Janata Party (Ekal Chunab Chinha),2581.0,40,M,False,Kapleshwar Prasad Sah,,,Saptari,,,Madhesh,Saptari,Saptari-1,71324,119031,,26.5833,86.9,https://result.election.gov.np/Images/Candidate/341612.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2581.jpg?v=0.2
